Time (ms),RB_End_Effector,RB_Joint2 - o,RB_Joint1 - o,RB_Joint3 - o
6400,0.206732571,0.0957807,0.105924666,0.168814316
6433,0.113978103,0.122933552,0.122286074,0.115259722
6467,0.03523609,0.047242288,0.048330739,0.05029209
6500,0.006396779,0.07840091,0.073080532,0.020650176
6533,0.010041568,0.097565778,0.074108742,0.032754086
6567,0.031597704,0.077627391,0.068252452,0.060594589
6600,0.075966485,0.133205712,0.113417536,0.072985552
6633,0.137909576,0.125197232,0.090327524,0.104779966
6667,0.161343932,0.032788623,0.038539007,0.146356925
6700,0.0936004,0.080141552,0.09863653,0.103403129
6733,0.08192353,0.11477191,0.103019349,0.044051856
6767,0.19038491,0.072483636,0.054779824,0.143594787
6800,0.18498686,0.120343,0.096382163,0.151245043
6833,0.094040662,0.140027434,0.103627793,0.092667602
6867,0.018396171,0.065748811,0.044321965,0.044680696
6900,0.00815546,0.155424312,0.044823539,0.022309434
6933,0.004911094,0.187642962,0.055614199,0.010207653
6967,0.014791856,0.110649221,0.083257429,0.046260428
7000,0.060147777,0.100017816,0.119435221,0.069813721
7033,0.116564743,0.09965349,0.093282789,0.07802894
7067,0.121571533,0.028933352,0.009765765,0.098824769
7100,0.040871903,0.107707307,0.099472523,0.077999815
7133,0.08815524,0.142723083,0.125762284,0.062354866
7167,0.150019929,0.077650078,0.089176677,0.103527784
7200,0.118022814,0.066303633,0.089387722,0.090858281
7233,0.048882145,0.088273786,0.082197949,0.045820441
7267,0.008284315,0.045701697,0.028654158,0.013173278
7300,0.0069904,0.000792162,0.017385723,0.016539022
7333,0.002796407,0.000662678,0.020962611,0.025713539
7367,0.009561521,0.042412028,0.056634732,0.021472454
7400,0.018799793,0.078417651,0.089947231,0.036341652
7433,0.05843978,0.055176102,0.061642397,0.06043924
7467,0.092049114,0.053301789,0.021399567,0.091712199
7500,0.065442704,0.131054983,0.09982194,0.083734237
7533,0.056627609,0.125451148,0.113451645,0.058364134
7567,0.105542332,0.052756313,0.064829223,0.082888544
7600,0.085771233,0.078861058,0.064444497,0.072077267
7633,0.032871176,0.066375963,0.054662045,0.040722203
7667,0.005272173,0.006578722,0.026256371,0.036677048
7700,0.003727152,0.040544868,0.051857222,0.040819455
7733,0.006289556,0.040276252,0.035092801,0.045894772
7767,0.013546455,0.073315166,0.065897338,0.048447795
7800,0.040904652,0.095180981,0.088316858,0.036998879
7833,0.103044622,0.055669531,0.052516814,0.071842648
7867,0.143342748,0.060509052,0.045126162,0.128956318
7900,0.094028205,0.135327324,0.104750082,0.112242348
7933,0.057582803,0.119496018,0.092746772,0.033087421
7967,0.157330841,0.066850454,0.061516423,0.111133792
8000,0.155955881,0.127866343,0.10267546,0.130687118
8033,0.081291087,0.111702383,0.061552186,0.077963561
8067,0.020476185,0.008356062,0.032993894,0.023645256
8100,0.010836159,0.088170722,0.074651591,0.004258794
8133,0.017761648,0.095367067,0.048076853,0.008764317
8167,0.041414075,0.071234062,0.05063004,0.014866366
8200,0.095699519,0.080346629,0.070070989,0.065359958
8233,0.181009099,0.045765184,0.044199008,0.150645956
8267,0.203972638,0.059444569,0.080190532,0.18237932
8300,0.089234665,0.121721119,0.139537945,0.100368805
8333,0.107367337,0.118620947,0.130596384,0.094520181
8367,0.212159589,0.07484214,0.087691061,0.176904559
8400,0.168078601,0.079293601,0.094949044,0.139861837
8433,0.0632075,0.06602513,0.063332729,0.051742021
8467,0.011648897,0.01436744,0.017046131,0.024007654
8500,0.008368063,0.050962802,0.060577966,0.018982733
8533,0.010621643,0.043229233,0.037657641,0.029986801
8567,0.045106083,0.061381768,0.075766876,0.033882856
8600,0.118175358,0.102851763,0.101758145,0.05648724
8633,0.192220822,0.061563052,0.048501443,0.134690195
8667,0.178932756,0.05385308,0.056188244,0.162680954
8700,0.037629619,0.163857251,0.14335534,0.110048249
8733,0.162367165,0.185147434,0.153673068,0.161994457
8767,0.244199127,0.114088632,0.106739886,0.221422583
8800,0.172073081,0.085566588,0.107546255,0.163430214
8833,0.054728914,0.092171706,0.091924056,0.061626218
8867,0.006703421,0.034105763,0.019264594,0.008413887
8900,0.006790321,0.041249551,0.046387143,0.009974411
8933,0.027181813,0.038102288,0.045961466,0.017135672
8967,0.058737367,0.02361016,0.049071647,0.037812509
9000,0.142652124,0.076170638,0.07497409,0.085237235
9033,0.220760643,0.064369567,0.039673936,0.154755116
9067,0.20549494,0.013103073,0.056044664,0.178378195
9100,0.069899634,0.072581083,0.122585915,0.099389657
9133,0.126918167,0.056858931,0.09682516,0.061343446
9167,0.240618348,0.052606396,0.06231492,0.189506859
9200,0.20772633,0.107994288,0.141335919,0.198009983
9233,0.09685716,0.062629789,0.117754258,0.11264497
9267,0.026671801,0.045361381,0.030245831,0.033467252
9300,0.003081933,0.106257208,0.075136662,0.012564183
9333,0.026505666,0.078130387,0.071108848,0.01437478
9367,0.058995679,0.065106645,0.061297584,0.016179647
9400,0.138526186,0.084271982,0.070518687,0.062463388
9433,0.234311715,0.041068856,0.048069362,0.178180963
9467,0.255643547,0.072109848,0.095278665,0.243922785
9500,0.149268121,0.129170567,0.14842537,0.171855941
