Time (ms),RB_End_Effector,RB_Joint2 - o,RB_Joint1 - o,RB_Joint3 - o
7733,-0.005947923,0.032728098,0.02824001,0.015166282
7767,-0.006309413,0.002491951,-0.012980746,0.011602592
7800,0.024966285,-0.016484927,-0.027818009,0.02524738
7833,0.08937335,0.003080463,-0.003234958,0.068636507
7867,0.135515496,0.051247209,0.041061688,0.109004393
7900,0.093719661,0.076474853,0.061981484,0.083071515
7933,-0.028399084,0.033810135,0.02288389,-0.015771674
7967,-0.128453627,-0.056604475,-0.055621143,-0.10500697
8000,-0.127492473,-0.117786586,-0.094920434,-0.109707057
8033,-0.058380887,-0.092325203,-0.048766702,-0.052910037
8067,-0.00121007,-0.000864029,0.031288143,-0.006519699
8100,0.010655737,0.079731271,0.067155927,0.001952362
8133,-0.002614117,0.093592346,0.048035998,-0.004870033
8167,0.002362347,0.056677148,0.014964007,0.008041763
8200,0.06303148,0.024203394,0.004747867,0.065310858
8233,0.160104275,0.023476407,0.028393075,0.145749077
8267,0.195849463,0.036514089,0.064913742,0.169095039
8300,0.089214846,0.031780526,0.071702383,0.073892206
8333,-0.097153604,-0.003308487,0.023012349,-0.086017229
8367,-0.202926338,-0.051433176,-0.054526802,-0.176895335
8400,-0.160737559,-0.078323074,-0.094911851,-0.137480155
8433,-0.057340045,-0.061356921,-0.058895871,-0.041372109
8467,0.003681564,-0.009964942,0.016513538,0.013292884
8500,0.007701587,0.038085934,0.057226177,0.009901999
8533,-0.003224945,0.043085575,0.034156606,-0.006873893
8567,0.013557242,0.00280323,-0.015696716,0.005230522
8600,0.076254271,-0.036278628,-0.038623806,0.056397051
8633,0.15100278,-0.027748488,-0.016671753,0.113852113
8667,0.151035249,0.02098589,0.024238585,0.109419242
8700,0.021699715,0.05790424,0.043054678,0.000872612
8733,-0.159650072,0.039790247,0.012830256,-0.151757225
8767,-0.238767952,-0.026073931,-0.055897519,-0.221409976
8800,-0.167303473,-0.084978677,-0.107141294,-0.161445811
8833,-0.050785586,-0.085478209,-0.089183807,-0.056950945
8867,0.003389454,-0.033731744,-0.019182013,0.000460625
8900,-0.005200624,0.014094543,0.038350008,0.009709739
8933,-0.0171504,0.017135238,0.045645047,0.01357498
8967,0.01471238,-0.01631956,0.016242312,0.036347006
9000,0.096748486,-0.050684735,-0.00994892,0.081954002
9033,0.179706857,-0.048038289,-0.001037979,0.134657472
9067,0.183045805,-0.001733494,0.037591837,0.150227726
9100,0.069001287,0.039480112,0.061076827,0.081119731
9133,-0.103626385,0.018825816,0.024080656,-0.059729572
9167,-0.209215581,-0.052392766,-0.061921403,-0.172573477
9200,-0.175404593,-0.094731897,-0.119135559,-0.168318555
9233,-0.067659043,-0.052669138,-0.084465981,-0.079317279
9267,0.001185751,0.037243363,0.009564399,-0.005023956
9300,0.002982187,0.093152612,0.074834913,0.010006142
9333,-0.012389516,0.077804372,0.070079036,-0.006715965
9367,0.011429642,0.024548719,0.02875757,-0.002430153
9400,0.096632332,-0.007226371,0.008578776,0.06045799
9433,0.205710962,0.011644648,0.035682961,0.163021088
9467,0.247334272,0.05769138,0.08353357,0.221642852
9500,0.147035971,0.078913018,0.098718159,0.155880541
9533,-0.059410997,0.044555854,0.049157806,-0.017075157
9567,-0.219944999,-0.026616095,-0.045564938,-0.17086716
9600,-0.215523988,-0.079328723,-0.117212951,-0.192207515
9633,-0.098910846,-0.069457047,-0.104034513,-0.103213109
9667,-0.004965305,-0.009280586,-0.023424337,-0.013138388
9700,0.016931247,0.048632234,0.045050524,0.013419341
9733,0.003111076,0.063337892,0.05073709,-0.006853294
9767,-0.006208992,0.027663801,0.008146762,-0.023597144
9800,0.01138444,-0.034116838,-0.038100526,-0.002876472
9833,0.057057377,-0.074938767,-0.050453562,0.045897096
9867,0.087477349,-0.061072823,-0.018992042,0.074371718
9900,0.043885518,-0.016487502,0.026160905,0.039330479
9933,-0.058916327,0.000947857,0.030648991,-0.042489626
9967,-0.128570646,-0.027309893,-0.024712369,-0.10248813
10000,-0.110862486,-0.062030692,-0.084611893,-0.094503582
10033,-0.047226042,-0.057639021,-0.075947851,-0.037939452
10067,-0.001942205,-0.016091822,0.00201559,0.013956641
10100,0.006682205,0.016792201,0.073985189,0.027359961
10133,-0.004294538,0.008695792,0.072831914,0.010809517
10167,-0.008671617,-0.022159481,0.013949774,-0.000109291
10200,0.024929235,-0.031773087,-0.026842115,0.025511168
10233,0.105319537,0.000267506,-0.005736351,0.085042194
10267,0.165512308,0.04900188,0.045730874,0.124075688
10300,0.103713214,0.067483515,0.06695623,0.072496027
10333,-0.063235037,0.029971788,0.029360959,-0.055679508
10367,-0.179742903,-0.039255809,-0.041807272,-0.146625131
10400,-0.152593359,-0.078642078,-0.08540497,-0.126996219
10433,-0.056102365,-0.052761551,-0.060379881,-0.048040576
10467,0.004603529,0.004015159,0.005802726,0.007853507
10500,0.011392879,0.033167265,0.047628876,0.018685339
10533,-0.002197122,0.017264269,0.035382267,0.004868889
10567,-0.005470276,-0.017865656,-0.003581428,-0.006484222
10600,0.023428343,-0.034610651,-0.024222562,0.009391021
10633,0.082144402,-0.012510394,-0.008637427,0.055588529
10667,0.117372602,0.030866429,0.02250967,0.094107047
10700,0.068883985,0.049625296,0.033082578,0.075789064
10733,-0.038519237,0.015139102,0.001323509,0.006590652
10767,-0.108007044,-0.045567513,-0.05648746,-0.047407147
10800,-0.091344878,-0.070525929,-0.084543228,-0.043976784
10833,-0.034379765,-0.030549143,-0.041613005,-0.011910438
10867,0.002086544,0.036432836,0.039587401,0.004319
10900,0.006531143,0.069154643,0.084564112,-0.00055275
10933,-0.000673485,0.048189636,0.064268582,-0.007993125
10967,0.00068922,0.005171585,0.016120719,-0.006101989
11000,0.027906129,-0.014778613,-0.008202839,0.017044829
11033,0.089692213,0.011490439,0.013027953,0.075666614
11067,0.151009217,0.062288471,0.05799007,0.141555965
11100,0.136022747,0.08313074,0.07597246,0.139956087
11133,0.023989819,0.0458868,0.039818283,0.04553318
11167,-0.092678107,-0.019098472,-0.021365833,-0.064965814
11200,-0.112570517,-0.062449545,-0.060115524,-0.102062404
11233,-0.050394055,-0.060110945,-0.056502338,-0.062404629
11267,0.005842924,-0.021638775,-0.019923305,-0.007646369
11300,0.01545453,0.017043112,0.021672821,0.015990255
11333,-0.000718403,0.021287154,0.03616247,0.006665611
11367,-0.013540935,-0.006625556,0.015761947,-0.010461616
