Time (ms),RB_End_Effector,RB_Joint2 - o,RB_Joint1 - o,RB_Joint3 - o
5533,-0.770300621664349,-29.1524920858377,-27.7754483879924,-1.65316848036212
5567,-0.676551343319193,-28.5723954486874,-27.2014350094534,-1.26093022115499
5600,-0.443802162577994,-28.173104837646,-26.8706664738992,-1.00724226971813
5633,-0.0796250838408746,-28.2411055605056,-27.0087849610906,-1.08386893423484
5667,0.338428943387946,-28.6215974513555,-27.4523036911238,-1.32879705246575
5700,0.701852876299671,-28.8465814530842,-27.7516636230499,-1.39147739959429
5733,0.946756014819544,-28.5928796953948,-27.5679593118366,-1.09012113959864
5767,1.07502719133107,-28.030992279925,-27.0492101746616,-0.622568636385383
5800,1.11908894556182,-27.630452631193,-26.6742321627711,-0.3483294757621
5833,1.11417025401029,-27.6124891126664,-26.6712591863964,-0.366572600083961
5867,1.09313485369608,-27.7429874288397,-26.799833260088,-0.446956334866431
5900,1.08880809593153,-27.6402817310086,-26.697338530804,-0.324587131101907
5933,1.13784759908487,-27.1836945238318,-26.2392763497099,0.0436017793148676
5967,1.27614226315939,-26.6269553099644,-25.6382081203237,0.460792000095486
6000,1.5166170238132,-26.3095866335262,-25.2664086872829,0.699533142405912
6033,1.81907495573428,-26.3068624856664,-25.2858545649273,0.718877613021494
6067,2.09787427373782,-26.4443940152296,-25.5060870380805,0.644795957372646
6100,2.2853798630182,-26.541599220394,-25.6361329268136,0.621302694694111
6133,2.37715807355641,-26.5033656127307,-25.5741031997985,0.719167047239304
6167,2.40808098525033,-26.3005030799111,-25.4231485811233,0.893692803773167
6200,2.41013956075233,-26.0359065796092,-25.3128683129119,1.02953294647091
6233,2.39999617168794,-25.8915343876836,-25.297472103897,1.0665763135256
6267,2.38664454159946,-25.8528896858461,-25.3042773180542,1.07565774654498
6300,2.3818708075505,-25.6726139496721,-25.1077297406906,1.22127937617037
6333,2.40811269878566,-25.208274986455,-24.5746542344147,1.57364150340136
6367,2.50157436822253,-24.67067239457,-23.958988467921,1.93876085707319
6400,2.70567687272898,-24.4811942354902,-23.7375642496149,2.02557324933756
6433,3.03473534275169,-24.8662889099172,-24.1434548598186,1.7773743485687
6467,3.42487463507281,-25.603341582886,-24.9383924499025,1.40390986426736
6500,3.75672163304281,-26.2173627833931,-25.6054427979264,1.15065435957133
6533,3.95288741391354,-26.4254086277161,-25.7912690845616,1.12784570633492
6567,4.02499704268736,-26.3579814035808,-25.6202489997369,1.24512771501588
6600,4.02760250269483,-26.3556226612472,-25.5086056626004,1.28235012973052
6633,4.00670981496838,-26.5904832832929,-25.6715190119487,1.12982330414706
6667,3.98743091123761,-26.9003505485614,-25.927527868035,0.913557835912981
6700,3.97205452975396,-26.9449707034769,-25.9531548343085,0.852184923897593
6733,3.93541769999554,-26.5728188411354,-25.6503046540526,1.02645226234034
6767,3.83551709695787,-26.0987889194132,-25.3030132602735,1.24417811791868
6800,3.65978424906438,-26.0541689330699,-25.3580388802486,1.14681893281341
6833,3.48469863253888,-26.6419175715749,-26.0113022182801,0.557605177946739
6867,3.46006778107744,-27.5881777128984,-26.9855289589834,-0.221876841230472
6900,3.67906989857173,-28.339071817995,-27.6714437170307,-0.580132464735573
6933,4.06333921771336,-28.3987206134919,-27.6336077662002,-0.23265138214658
6967,4.42401049996838,-27.8986107891129,-27.1079133584086,0.420040554424402
