Time (ms),RB_Joint2,RB_Joint1,RB_Joint3
14000,-33.96741486,37.74935913,-20.98679543
14033,-68.23778534,16.62297058,-7.506053448
14067,-87.02342987,-11.99517727,14.32387924
14100,-70.40630341,-37.95713425,34.02719498
14133,-35.60640335,-56.7213707,47.69712067
14167,-8.917443275,-60.54245377,59.98193741
14200,0.845133424,-50.91864777,69.6306839
14233,-1.680943608,-42.32203293,69.25693512
14267,-7.863716125,-38.49214172,55.9030304
14300,-9.376688004,-33.48875427,33.92264175
14333,-4.917787075,-33.39654922,12.95331669
14367,-1.68370986,-38.51632309,2.074464798
14400,-3.267784357,-29.53264427,2.571566105
14433,-4.150978565,-1.646826863,8.030970573
14467,-0.315298587,23.48485184,11.68105698
14500,5.377339363,30.55184555,11.7719326
14533,7.361543655,25.43637466,11.09615326
14567,0.946869135,18.63350487,13.49119377
14600,-14.00340652,11.817729,19.57115364
14633,-32.58732605,-0.000614717,25.01529312
14667,-47.23188019,-17.64790916,24.71479797
14700,-48.08874512,-33.68177795,17.77054596
14733,-31.8788662,-35.3099556,8.143873215
14767,-11.49341488,-12.36954021,1.869047165
14800,-1.146856904,21.12761688,1.47142756
14833,1.63647902,23.45903397,3.133110046
14867,4.94703722,-71.97843933,1.410775423
14900,6.181542873,-490.9697266,-7.153051853
14933,1.21201694,-1154.360596,-23.45780563
