Time (ms),RB_End_Effecter,RB_Joint2 - o,RB_Joint1 - o,RB_Joint3 - o
12167,-3.11861894135177,-33.2649460707573,-31.8174539544358,-8.61529590065287
12200,-3.75676805893703,-33.6065505242736,-32.2952852066552,-9.17774432962034
12233,-4.20149564446348,-34.3225831770764,-32.9057818487032,-9.68698008571325
12267,-4.44726152999709,-35.326514454009,-33.5652412423549,-10.05999590773
12300,-4.54874793861,-36.1907463989078,-34.1037539952128,-10.2538274847934
12333,-4.57560052919222,-36.5792164285235,-34.4063087973998,-10.2898116895024
12367,-4.58565647997529,-36.5810871847367,-34.4997086482283,-10.2661734451694
12400,-4.60625735998631,-36.5776780119088,-34.5067917275566,-10.2939632376085
12433,-4.63067569155253,-36.7848098357071,-34.5187533594279,-10.3984956505661
12467,-4.64268383559813,-37.0324790869324,-34.5049600600137,-10.5156106575318
12500,-4.66037215797096,-37.026841929084,-34.3616983564581,-10.5907598695035
12533,-4.75435152911369,-36.6762098210738,-34.0269516087982,-10.6397163802153
12567,-5.01358892745529,-36.1172406828516,-33.5457193822039,-10.6885536169825
12600,-5.46569033058537,-35.5970847982933,-33.0827954096828,-10.7142256898154
12633,-6.01195546994309,-35.339110437898,-32.8429511673815,-10.6950652240327
12667,-6.48075250741732,-35.3782900918957,-32.9078705733858,-10.6587236519517
12700,-6.76425610710608,-35.5544098482732,-33.1776077981361,-10.6366747036152
12733,-6.87427578363238,-35.7115613094273,-33.4813819799126,-10.6226215595124
12767,-6.88578558920821,-35.8331963682602,-33.698142613729,-10.592331213983
12800,-6.86389214596706,-35.9592770792167,-33.7748458522197,-10.5179592437438
12833,-6.8316536161667,-36.0298243445206,-33.6766025674129,-10.350272456999
12867,-6.78178668514332,-35.8647510356407,-33.3560625638633,-10.0274840143635
12900,-6.70696980532253,-35.3247401225261,-32.8012263880506,-9.5346171725861
12933,-6.61505099608431,-34.4861563525157,-32.10982590618,-8.94668486083125
12967,-6.52414672843711,-33.6234443963287,-31.4630701999413,-8.39106706369029
13000,-6.45463116763264,-33.0083869935272,-31.0216549877359,-7.97049195232894
13033,-6.41803987942047,-32.7463195147026,-30.860480296045,-7.73179302503954
13067,-6.40530031031002,-32.7796626518999,-30.9327199644036,-7.66207886069512
13100,-6.39129897991147,-32.9509190005002,-31.0805369915323,-7.66704468284957
13133,-6.35442300575105,-33.0552588218636,-31.1452839981852,-7.59963547553256
13167,-6.29334132315518,-32.9425449788598,-31.0711503553692,-7.36494909084261
13200,-6.22224723415169,-32.6010193982241,-30.8861521877966,-6.96783775807825
13233,-6.15088110475726,-32.090424423482,-30.5982854502114,-6.44561062242903
13267,-6.08047137374989,-31.3979115867758,-30.1365963866668,-5.80424257438605
13300,-6.01435684614958,-30.4571061244524,-29.4169280158581,-5.04480277950389
13333,-5.96524926606278,-29.3410915520729,-28.4532029223126,-4.23483232282351
13367,-5.9532730840009,-28.3160740956651,-27.3880680052121,-3.51763190045923
13400,-5.97063937385302,-27.6359883524494,-26.4192019496998,-3.02300303810564
13433,-5.95602510667305,-27.351635282846,-25.6822330606915,-2.77051847261447
13467,-5.86688706703547,-27.3379498949856,-25.1932357393929,-2.66207227130892
13500,-5.74868053360997,-27.4049872746474,-24.8906307532679,-2.55301908645141
13533,-5.680906784329,-27.3344377610592,-24.6831569330472,-2.32970807123855
13567,-5.70681150585414,-26.9186086007952,-24.4535166415703,-1.95693088012668
13600,-5.79623092969177,-26.1377520112924,-24.0837459705131,-1.48639753219111
13633,-5.83743408773097,-25.2752607211783,-23.5153542633824,-1.01117596740542
13667,-5.75237191024137,-24.6282024405501,-22.7761018982766,-0.602177080289869
13700,-5.57966828007855,-24.1735014966852,-21.9406634765454,-0.28823023978032
13733,-5.34859603772467,-23.7337067165466,-21.0817714883987,-0.0664169736561531
13767,-4.99656355312936,-23.2808417307561,-20.2707786586506,0.0941561325916083
13800,-4.49510965982068,-22.8901157620012,-19.5636348336496,0.2547094880706
13833,-3.95480865245111,-22.5421910915444,-18.9499209532239,0.499243407664745
13867,-3.53408966602098,-22.1067768449436,-18.371053005781,0.898649821953449
13900,-3.29277211464194,-21.519108987233,-17.7820500316854,1.44994563269845
13933,-3.18911207207677,-20.9000476014544,-17.1661548995848,2.04999820109984
13967,-3.16586714497402,-20.3977568315306,-16.5372375422551,2.56554371178082
14000,-3.19120959472579,-19.9846751158697,-15.9688336545859,2.91316021238905
14033,-3.24658861408162,-19.5969997561218,-15.617547204036,3.03596267786288
14067,-3.27391661374799,-19.3633339226669,-15.6621406142965,2.87705270229571
14100,-3.10952393242325,-19.4907668906698,-16.1601283194261,2.47749263167056
14133,-2.51536999336878,-20.0241137977062,-16.9964977549031,2.07409159558758
14167,-1.37353657088817,-20.8186130714029,-17.9869048945952,1.97433037359423
14200,0.115657068006767,-21.6515410920318,-18.9471676303117,2.27806772061314
14233,1.49766868722906,-22.3304479319355,-19.6976512842902,2.78485087701145
14267,2.39587868466739,-22.7658278732942,-20.1352414558219,3.21718809658624
14300,2.76626828038853,-22.9620678386065,-20.2875961072126,3.46281607443856
14333,2.81488618944584,-22.9734500851929,-20.2610507470853,3.55527867220055
14367,2.75647722200548,-22.9207581495154,-20.1852517225792,3.53969288862576
14400,2.69781881829025,-22.9661746064085,-20.1823508248442,3.42537819606962
14433,2.66283245094891,-23.1675769974356,-20.303777496856,3.20559256946822
14467,2.64737190452993,-23.4068213077364,-20.4897627915734,2.91586918466911
14500,2.64391784693636,-23.5270586140904,-20.6352304287241,2.64582655338811
14533,2.63597044061309,-23.5234205899815,-20.7041105048647,2.43289857024643
14567,2.59264432850941,-23.5820689741373,-20.7773533734017,2.18791671517692
14600,2.49054512779621,-23.9196749016395,-20.994898695845,1.78079670196979
14633,2.35021958284407,-24.5842826434256,-21.4429198427963,1.19212047754002
14667,2.22895014638729,-25.434864566895,-22.0735564487214,0.569407609600337
14700,2.16512961499941,-26.2362898974519,-22.7074415649838,0.117632962405032
14733,2.15292941388519,-26.7513526768324,-23.1371913437499,-0.0847959018946507
14767,2.16765977308266,-26.9184886273034,-23.2748301838178,-0.149792844332675
14800,2.18680697774262,-26.9358333390837,-23.2140976825275,-0.255260347214626
14833,2.18506860041546,-27.0159040623549,-23.1887198763682,-0.489217676686203
14867,2.11547642489741,-27.1637124429826,-23.5340335295181,-0.809345135604051
14900,1.89139357080739,-27.3098348614649,-24.688315560939,-1.06675914499547
14933,1.42618974175416,-27.4889317015436,-27.108449483407,-1.03979799602963
14967,0.756891839570403,-27.7440811144482,-30.885122496169,-0.620118306312574
15000,,,-35.2944943571783,-0.0716096584271299
15033,,,-39.1219397883764,0.134416367890742
15067,,,-41.6257388434342,-0.177749005557307
15100,,,-42.8890702622973,-0.774360680481806
15133,,,-43.3853498237631,-1.34440711706959
15167,,,-43.5621886282738,-1.76541351564385
15200,,,-43.698235853722,-2.09852412361677
15233,,,-43.8852368712459,-2.42933371804118
15267,,,-44.0719536798518,-2.75287494092049
15300,,,-44.1761085520339,-3.00103989733717
15333,,,-44.2064100946235,-3.14737295722228
15367,,,-44.2503538710768,-3.2603511419728
15400,,,-44.3476065237516,-3.42953296502223
15433,,,-44.4427997736344,-3.64880330859344
15467,,,-44.4585381814632,-3.82816221315713
15500,,,-44.3652292894397,-3.91566194633928
15533,,,-44.1954727206718,-3.93198013669134
15567,,,-44.0197798810397,-3.89571141304237
15600,,,-43.8928379446218,-3.78909903872391
15633,,,-43.8099479469487,-3.59375050811016
15667,,,-43.7175533006405,-3.31689851738798
15700,,,-43.5554739965566,-2.97596113189708
15733,,,-43.2938324233455,-2.58197248363463
15767,,,-42.9614802527581,-2.15725512082825
15800,,,-42.6475572634492,-1.75196809311435
15833,,,-42.4546471484447,-1.42584464830097
15867,,,-42.4363755490373,-1.21277140704899
15900,,,-42.5710351102708,-1.09044319718931
15933,,,-42.7817428960265,-0.995700848046269
15967,,,-42.9780897358998,-0.883765855166718
16000,,,-43.0862009002814,-0.73753328342756
16033,,,-43.0579148901426,-0.526749862384107
16067,,,-42.8835587534826,-0.222695587346572
16100,,,-42.6141373750913,0.139907787949971
16133,,,-42.3557284775963,0.450859165402113
16167,,,-42.2132174653324,0.594491956495213
16200,,,-42.2214764284649,0.54131899352194
16233,,,-42.3263606852111,0.368993812843876
16267,,,-42.4287084558751,0.197524242911652
16300,,,-42.4518996139327,0.105833270039692
16333,,,-42.3866689816658,0.0903357176149645
16367,,,-42.2836967301956,0.0849931285517414
16400,,,-42.2043668041335,0.0188172393188895
16433,,,-42.1772162091991,-0.13705603685447
16467,,,-42.1913270691162,-0.365313582277182
16500,,,-42.2202074873291,-0.624200933105353
16533,,,-42.2540302628705,-0.861441675220036
16567,,,-42.3097584072793,-1.0306487193143
16600,,,-42.4077338806446,-1.12623398329274
16633,,,-42.5447785789985,-1.20763662460768
16667,,,-42.6900196954051,-1.34391971814786
16700,,,-42.8030770468965,-1.5080380875684
16733,,,-42.8575279273912,-1.5844607344611
16767,,,-42.8373583875363,-1.46457811002453
16800,,,-42.7141911850725,-1.0491591905248
16833,,,-42.453306593474,-0.236694639419091
16867,,,-42.0372971820973,0.939524747521588
16900,,,-41.466966152121,2.22168968572834
16933,,,-40.7641896462281,3.31979915712058
16967,,,-39.9883046345698,4.1203943200229
17000,,,-39.2236138902653,4.62744916648748
17033,,,-38.5522962964132,4.83556297740849
17067,,,-38.0523874745293,4.73085116617275
17100,,,-37.7943557611199,4.34244372125371
17133,,,-37.8157899821863,3.74769473943447
17167,,,-38.1022390780203,3.0353330558981
17200,,,-38.5892362597837,2.28398540728093
17233,,,-39.1800121222691,1.56395563385167
17267,,,-39.7737281186372,0.945892077051542
17300,,,-40.2933491014419,0.505117682420819
17333,,,-40.7035339613439,0.295144289552412
17367,,,-41.0074965830695,0.314445210761257
17400,,,-41.2214997409856,0.507028124545387
17433,,,-41.3613464162266,0.783211969528296
17467,,,-41.4515546117502,1.03582022302092
17500,,,-41.5221396092101,1.15961834434193
17533,,,-41.5942815085681,1.08713342856569
17567,,,-41.6779029500667,0.81708781145688
17600,,,-41.7700005950549,0.420085217988649
17633,,,-41.848509830984,0.0179404368026416
17667,,,-41.8797639694946,-0.272272457457325
17700,,,-41.836006746111,-0.381003482026417
17733,,,-41.702784354489,-0.2758281071119
17767,,,-41.4785826710795,0.0538133251729587
17800,,,-41.1761732918015,0.58697216353404
17833,,,-40.8207914128611,1.27417650002
17867,,,-40.444030626749,2.04793929048483
17900,,,-40.0779235519072,2.82005314429652
17933,,,-39.7474810476358,3.51531401728823
17967,,,-39.4624077319913,4.11490127477416
18000,,,-39.2137077288566,4.63134911125585
18033,,,-38.9780685259129,5.08822346574717
18067,,,-38.7295551640085,5.54364026919731
18100,,,-38.4495137831375,6.06136224422851
18133,,,-38.1249595422048,6.65541224473354
18167,,,-37.7423462444932,7.29519551262126
18200,,,-37.2895150234828,7.93332915197204
18233,,,-36.7760542466991,8.52119096758203
18267,,,-36.2608432084213,9.02658400197088
18300,,,-35.8461773738013,9.43908143551085
18333,,,-35.6342417604779,9.75633837033831
18367,,,-35.6740181723514,9.96940927057482
18400,,,-35.9186774980527,10.0671233671706
18433,,,-36.2443899178644,10.0657283391136
18467,,,-36.5294206095727,10.0243507319264
18500,,,-36.6984182754437,10.0068127197046
18533,,,-36.7132959370086,10.0285359190317
18567,,,-36.5772205863607,10.0571237828725
18600,,,-36.3525119984042,10.0566333125614
18633,,,-36.1353351304893,10.0032709289269
18667,,,-35.9958839625631,9.86927300240578
18700,,,-35.9497059881399,9.63054195802847
18733,,,-35.9720424736881,9.2881979832307
18767,,,-36.0259841981638,8.87829536799722
